brand,name,cpu_brand,cpu,cpu_cores,cpu_threads,memory,storage,gpu_brand,gpu,price,rating,review_count,source,crawl_date
lenovo,Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,10,12,16,1024,intel,integrated,2713.132530120482,73,0,sohaibdevv,2026-09-05
hp,HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11),amd,other,2,2,4,256,amd,integrated,276.9879518072289,44,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,12,16,16,512,intel,integrated,1017.9518072289156,60,0,sohaibdevv,2026-09-05
dell,Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,3102.289156626506,85,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,12,16,16,512,intel,integrated,1156.5060240963855,63,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,474.578313253012,57,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph),intel,core i5,4,8,16,512,nvidia,dedicated,733.7349397590361,65,0,sohaibdevv,2026-09-05
msi,MSI Prestige 14 Evo B12M-472IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,12,16,16,512,intel,integrated,987.8313253012049,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,14,20,16,512,intel,integrated,1083.0,63,0,sohaibdevv,2026-09-05
dell,Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),intel,core i9,14,20,32,2048,nvidia,dedicated,5475.78313253012,83,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes,amd,ryzen 7,8,16,16,512,amd,integrated,817.9518072289156,65,0,sohaibdevv,2026-09-05
dell,Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),intel,core i9,24,32,32,1024,nvidia,dedicated,3903.4939759036147,85,0,sohaibdevv,2026-09-05
dell,Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,2276.987951807229,80,0,sohaibdevv,2026-09-05
msi,MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,445.66265060240966,58,0,sohaibdevv,2026-09-05
msi,MSI Creator Pro M16 B13VI-1273IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1920.8072289156626,77,0,sohaibdevv,2026-09-05
msi,MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),intel,core i5,12,16,16,512,nvidia,dedicated,1084.2168674698796,71,0,sohaibdevv,2026-09-05
dell,Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),intel,core i9,24,32,4,1024,nvidia,dedicated,5433.614457831325,83,0,sohaibdevv,2026-09-05
hp,HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),intel,core i3,6,8,8,1024,intel,integrated,526.9277108433735,56,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,903.4939759036145,69,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,783.0120481927711,72,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i7,10,16,16,512,nvidia,dedicated,1072.289156626506,75,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 7,8,16,16,512,amd,integrated,783.0120481927711,72,0,sohaibdevv,2026-09-05
hp,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,16,512,intel,integrated,522.8915662650602,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,4,8,8,512,amd,integrated,489.03614457831327,57,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,843.3734939759037,70,0,sohaibdevv,2026-09-05
asus,Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1710.710843373494,82,0,sohaibdevv,2026-09-05
lg,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,12,16,16,512,intel,integrated,1192.7590361445782,67,0,sohaibdevv,2026-09-05
dell,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),amd,ryzen 9,12,24,32,2048,nvidia,dedicated,3614.3373493975905,89,0,sohaibdevv,2026-09-05
acer,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1566.144578313253,80,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,795.0602409638554,69,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),intel,core i7,10,12,8,512,nvidia,dedicated,909.6265060240963,59,0,sohaibdevv,2026-09-05
hp,HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),intel,celeron,4,4,4,64,intel,integrated,313.13253012048193,44,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,922.8915662650602,72,0,sohaibdevv,2026-09-05
hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),intel,core i5,10,12,16,1024,nvidia,dedicated,1527.710843373494,69,0,sohaibdevv,2026-09-05
fujitsu,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,12,16,16,512,intel,integrated,1204.698795180723,73,0,sohaibdevv,2026-09-05
hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),intel,core i7,10,12,16,512,nvidia,dedicated,1605.6506024096386,69,0,sohaibdevv,2026-09-05
acer,Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,4,8,16,512,intel,integrated,505.90361445783134,64,0,sohaibdevv,2026-09-05
hp,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),intel,pentium,4,4,8,512,intel,integrated,397.4698795180723,46,0,sohaibdevv,2026-09-05
hp,HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),intel,core i5,10,12,16,512,nvidia,dedicated,1451.1927710843374,67,0,sohaibdevv,2026-09-05
asus,Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1566.144578313253,71,0,sohaibdevv,2026-09-05
lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,16,512,amd,integrated,943.3614457831326,72,0,sohaibdevv,2026-09-05
hp,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,2771.8072289156626,80,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),intel,celeron,2,2,4,256,intel,integrated,291.4457831325301,38,0,sohaibdevv,2026-09-05
lg,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,12,16,16,1024,intel,integrated,1837.3373493975903,78,0,sohaibdevv,2026-09-05
hp,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),intel,core i3,8,8,8,256,intel,integrated,614.3373493975904,38,0,sohaibdevv,2026-09-05
lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,12,16,16,512,intel,integrated,1420.4698795180723,69,0,sohaibdevv,2026-09-05
acer,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,867.3493975903615,70,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,770.9638554216867,65,0,sohaibdevv,2026-09-05
walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),intel,celeron,2,2,4,128,intel,integrated,192.65060240963857,37,0,sohaibdevv,2026-09-05
hp,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),amd,ryzen 3,2,4,8,512,amd,integrated,289.144578313253,52,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),intel,core i5,10,12,8,1024,intel,integrated,789.156626506024,60,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),intel,core i5,10,12,16,1024,intel,integrated,891.4457831325301,63,0,sohaibdevv,2026-09-05
hp,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1180.710843373494,73,0,sohaibdevv,2026-09-05
lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,638.433734939759,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,758.9156626506024,65,0,sohaibdevv,2026-09-05
msi,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,891.4457831325301,65,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),amd,ryzen 3,4,8,8,512,amd,integrated,396.3734939759036,59,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),intel,celeron,2,2,8,256,intel,integrated,301.0843373493976,50,0,sohaibdevv,2026-09-05
msi,MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,6,12,8,512,nvidia,dedicated,578.1927710843373,67,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,891.4457831325301,60,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1204.698795180723,75,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,4,8,16,512,nvidia,dedicated,638.433734939759,70,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,746.8674698795181,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,8,512,amd,integrated,835.4819277108434,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,5,6,8,512,intel,integrated,542.0481927710844,58,0,sohaibdevv,2026-09-05
hp,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,1163.7349397590363,66,0,sohaibdevv,2026-09-05
hp,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,1060.120481927711,66,0,sohaibdevv,2026-09-05
hp,HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,1044.4578313253012,66,0,sohaibdevv,2026-09-05
hp,HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 7,8,16,16,512,amd,integrated,1056.5060240963855,70,0,sohaibdevv,2026-09-05
hp,HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,950.4819277108434,66,0,sohaibdevv,2026-09-05
hp,HP Envy x360 15-ew0041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,1011.9277108433735,72,0,sohaibdevv,2026-09-05
hp,HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,469.7590361445783,57,0,sohaibdevv,2026-09-05
hp,HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,16,512,amd,integrated,614.3373493975904,60,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,12,16,8,512,intel,integrated,674.5783132530121,60,0,sohaibdevv,2026-09-05
dell,Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),intel,core i3,2,4,8,1024,intel,integrated,473.3734939759036,60,0,sohaibdevv,2026-09-05
hp,HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),intel,core i7,14,20,16,512,intel,integrated,1298.3493975903614,71,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),intel,core i3,6,8,8,1024,intel,integrated,722.7710843373494,56,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,6,12,16,512,nvidia,dedicated,879.3975903614457,69,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,683.1325301204819,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,795.0602409638554,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,650.4819277108434,66,0,sohaibdevv,2026-09-05
hp,HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),intel,core i5,12,16,16,512,intel,integrated,939.9879518072289,69,0,sohaibdevv,2026-09-05
acer,Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,370.96385542168673,59,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,691.4457831325301,67,0,sohaibdevv,2026-09-05
hp,HP Zbook Power G4-A 2023 ZHAN 99 Laptop (AMD Ryzen 5 6600H/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,16,1024,nvidia,dedicated,1394.0481927710844,71,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3535 Laptop (AMD Ryzen R5-7520U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,4,8,8,512,amd,integrated,503.71084337349396,53,0,sohaibdevv,2026-09-05
hp,HP Envy 15-fe0030TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1325.1807228915663,69,0,sohaibdevv,2026-09-05
hp,HP 14-hr0001AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,8,512,amd,integrated,542.0481927710844,58,0,sohaibdevv,2026-09-05
hp,HP 14-gr0000TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,578.1927710843373,53,0,sohaibdevv,2026-09-05
hp,HP 14-hr0000AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,16,512,amd,integrated,638.433734939759,60,0,sohaibdevv,2026-09-05
hp,HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,10,12,16,1024,intel,integrated,1397.4698795180723,70,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16X 2023 K3605ZF-MBN544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,1007.2168674698795,72,0,sohaibdevv,2026-09-05
asus,Asus ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),amd,ryzen 9,8,16,16,1024,nvidia,dedicated,1686.6265060240964,83,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5430 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1060.120481927711,56,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F15 FX506HF-HN026W Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11/ 4GB Graph),intel,core i5,6,12,8,1024,nvidia,dedicated,710.722891566265,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS),amd,ryzen 7,8,16,8,512,amd,integrated,602.289156626506,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82K2022VIN Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,728.7951807228916,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 3 15ITL05 81X800N2IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,427.5903614457831,59,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,867.3493975903615,70,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7420 2in1 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1090.2409638554218,67,0,sohaibdevv,2026-09-05
hp,HP 14-em0026AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,8,512,amd,integrated,542.0481927710844,58,0,sohaibdevv,2026-09-05
msi,MSI Cyborg 15 A12VF-049IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),intel,core i7,10,16,16,512,nvidia,dedicated,1349.2771084337348,78,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06Q00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),intel,core i3,6,8,8,512,intel,integrated,548.1927710843373,57,0,sohaibdevv,2026-09-05
dell,Dell Vostro 5620 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,493.855421686747,58,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3525 D560926WIN9B Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,8,512,amd,integrated,526.3855421686746,52,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06D00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,602.3975903614457,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E14 21E3S06300 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),intel,core i5,10,12,8,512,intel,integrated,797.5783132530121,62,0,sohaibdevv,2026-09-05
acer,Acer Aspire 3 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),intel,core i3,8,8,8,256,intel,integrated,361.2048192771084,50,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 16 5635 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,8,512,amd,integrated,674.5783132530121,60,0,sohaibdevv,2026-09-05
acer,Acer Aspire 3 NX.KDESI.008 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,355.30120481927713,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82XQ008EIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,403.49397590361446,57,0,sohaibdevv,2026-09-05
hp,HP Pavilion 14-dv1043TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,4,8,8,512,intel,integrated,646.9759036144578,62,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-58M 2023 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,517.9518072289156,50,0,sohaibdevv,2026-09-05
msi,MSI Bravo 15 C7UCXK-094IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),amd,ryzen 5,6,12,16,512,nvidia,dedicated,698.6746987951807,67,0,sohaibdevv,2026-09-05
msi,MSI Bravo 15 C7UCXK-095IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),amd,ryzen 5,6,12,8,512,nvidia,dedicated,662.5301204819277,65,0,sohaibdevv,2026-09-05
dell,Dell Latitude 3420 GD723YX17 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),intel,core i5,4,8,8,512,intel,integrated,578.1927710843373,60,0,sohaibdevv,2026-09-05
msi,MSI Bravo 15 C7VFK-087IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1264.9397590361446,78,0,sohaibdevv,2026-09-05
msi,MSI Bravo 15 C7UDXK-093IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6 GB Graphics),amd,ryzen 5,6,12,16,512,nvidia,dedicated,903.4939759036145,69,0,sohaibdevv,2026-09-05
